VIN,服务器接收时间,数据采集时间,里程(km),SOC
LDD3B6K60N0000235,2023-05-20 08:00:43,2023-05-20 08:00:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:00:44,2023-05-20 08:00:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:01:13,2023-05-20 08:01:13,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:01:43,2023-05-20 08:01:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:02:13,2023-05-20 08:02:13,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:02:43,2023-05-20 08:02:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 08:03:13,2023-05-20 08:03:13,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:14,2023-05-20 09:08:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:14,2023-05-20 09:08:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:14,2023-05-20 09:08:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:14,2023-05-20 09:08:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:15,2023-05-20 09:08:15,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:15,2023-05-20 09:08:15,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:15,2023-05-20 09:08:15,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:16,2023-05-20 09:08:16,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:16,2023-05-20 09:08:16,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:16,2023-05-20 09:08:16,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:16,2023-05-20 09:08:16,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:17,2023-05-20 09:08:17,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:17,2023-05-20 09:08:17,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:17,2023-05-20 09:08:17,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:18,2023-05-20 09:08:18,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:18,2023-05-20 09:08:18,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:18,2023-05-20 09:08:18,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:19,2023-05-20 09:08:19,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:19,2023-05-20 09:08:19,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:19,2023-05-20 09:08:19,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:20,2023-05-20 09:08:20,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:20,2023-05-20 09:08:20,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:20,2023-05-20 09:08:20,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:20,2023-05-20 09:08:20,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:21,2023-05-20 09:08:21,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:21,2023-05-20 09:08:21,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:21,2023-05-20 09:08:21,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:22,2023-05-20 09:08:22,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:22,2023-05-20 09:08:22,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:22,2023-05-20 09:08:22,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:23,2023-05-20 09:08:23,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:23,2023-05-20 09:08:23,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:23,2023-05-20 09:08:23,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:23,2023-05-20 09:08:23,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:24,2023-05-20 09:08:24,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:24,2023-05-20 09:08:24,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:24,2023-05-20 09:08:24,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:25,2023-05-20 09:08:25,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:25,2023-05-20 09:08:25,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:25,2023-05-20 09:08:25,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:26,2023-05-20 09:08:26,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:26,2023-05-20 09:08:26,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:26,2023-05-20 09:08:26,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:27,2023-05-20 09:08:27,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:27,2023-05-20 09:08:27,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:27,2023-05-20 09:08:27,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:27,2023-05-20 09:08:27,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:28,2023-05-20 09:08:28,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:28,2023-05-20 09:08:28,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:28,2023-05-20 09:08:28,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:29,2023-05-20 09:08:29,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:29,2023-05-20 09:08:29,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:29,2023-05-20 09:08:29,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:30,2023-05-20 09:08:30,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:30,2023-05-20 09:08:30,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:30,2023-05-20 09:08:30,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:30,2023-05-20 09:08:30,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:31,2023-05-20 09:08:31,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:31,2023-05-20 09:08:31,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:31,2023-05-20 09:08:31,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:32,2023-05-20 09:08:32,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:32,2023-05-20 09:08:32,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:32,2023-05-20 09:08:32,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:33,2023-05-20 09:08:33,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:33,2023-05-20 09:08:33,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:33,2023-05-20 09:08:33,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:33,2023-05-20 09:08:33,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:34,2023-05-20 09:08:34,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:34,2023-05-20 09:08:34,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:34,2023-05-20 09:08:34,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:35,2023-05-20 09:08:35,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:35,2023-05-20 09:08:35,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:35,2023-05-20 09:08:35,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:36,2023-05-20 09:08:36,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:36,2023-05-20 09:08:36,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:36,2023-05-20 09:08:36,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:37,2023-05-20 09:08:37,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:37,2023-05-20 09:08:37,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:37,2023-05-20 09:08:37,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:37,2023-05-20 09:08:37,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:38,2023-05-20 09:08:38,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:38,2023-05-20 09:08:38,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:38,2023-05-20 09:08:38,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:39,2023-05-20 09:08:39,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:39,2023-05-20 09:08:39,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:39,2023-05-20 09:08:39,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:40,2023-05-20 09:08:40,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:40,2023-05-20 09:08:40,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:40,2023-05-20 09:08:40,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:40,2023-05-20 09:08:40,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:41,2023-05-20 09:08:41,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:41,2023-05-20 09:08:41,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:41,2023-05-20 09:08:41,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:42,2023-05-20 09:08:42,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:42,2023-05-20 09:08:42,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:42,2023-05-20 09:08:42,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:43,2023-05-20 09:08:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:43,2023-05-20 09:08:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:43,2023-05-20 09:08:43,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:44,2023-05-20 09:08:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:44,2023-05-20 09:08:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:44,2023-05-20 09:08:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:44,2023-05-20 09:08:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:45,2023-05-20 09:08:45,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:45,2023-05-20 09:08:45,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:45,2023-05-20 09:08:45,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:46,2023-05-20 09:08:46,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:46,2023-05-20 09:08:46,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:46,2023-05-20 09:08:46,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:47,2023-05-20 09:08:47,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:47,2023-05-20 09:08:47,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:47,2023-05-20 09:08:47,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:47,2023-05-20 09:08:47,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:48,2023-05-20 09:08:48,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:48,2023-05-20 09:08:48,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:48,2023-05-20 09:08:48,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:49,2023-05-20 09:08:49,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:49,2023-05-20 09:08:49,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:49,2023-05-20 09:08:49,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:50,2023-05-20 09:08:50,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:50,2023-05-20 09:08:50,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:50,2023-05-20 09:08:50,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:50,2023-05-20 09:08:50,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:51,2023-05-20 09:08:51,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:51,2023-05-20 09:08:51,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:51,2023-05-20 09:08:51,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:52,2023-05-20 09:08:52,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:52,2023-05-20 09:08:52,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:52,2023-05-20 09:08:52,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:53,2023-05-20 09:08:53,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:08:53,2023-05-20 09:08:53,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:09:14,2023-05-20 09:09:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:09:44,2023-05-20 09:09:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:10:14,2023-05-20 09:10:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:10:44,2023-05-20 09:10:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:11:14,2023-05-20 09:11:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:11:44,2023-05-20 09:11:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:12:14,2023-05-20 09:12:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:12:44,2023-05-20 09:12:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:13:14,2023-05-20 09:13:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:13:44,2023-05-20 09:13:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:14:14,2023-05-20 09:14:14,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:14:44,2023-05-20 09:14:44,17528.9,60
LDD3B6K60N0000235,2023-05-20 09:15:14,2023-05-20 09:15:14,17529.0,59
LDD3B6K60N0000235,2023-05-20 09:15:44,2023-05-20 09:15:44,17529.4,59
LDD3B6K60N0000235,2023-05-20 09:16:13,2023-05-20 09:16:13,17529.8,58
LDD3B6K60N0000235,2023-05-20 09:16:43,2023-05-20 09:16:43,17530.2,58
LDD3B6K60N0000235,2023-05-20 09:17:14,2023-05-20 09:17:14,17530.2,58
LDD3B6K60N0000235,2023-05-20 09:17:44,2023-05-20 09:17:44,17530.3,58
LDD3B6K60N0000235,2023-05-20 09:18:14,2023-05-20 09:18:14,17530.7,58
LDD3B6K60N0000235,2023-05-20 09:18:44,2023-05-20 09:18:44,17530.9,58
LDD3B6K60N0000235,2023-05-20 09:19:14,2023-05-20 09:19:14,17530.9,58
LDD3B6K60N0000235,2023-05-20 09:19:44,2023-05-20 09:19:44,17530.9,58
LDD3B6K60N0000235,2023-05-20 09:20:14,2023-05-20 09:20:14,17531.0,58
LDD3B6K60N0000235,2023-05-20 09:20:44,2023-05-20 09:20:44,17531.4,57
LDD3B6K60N0000235,2023-05-20 09:21:14,2023-05-20 09:21:14,17531.9,57
LDD3B6K60N0000235,2023-05-20 09:21:44,2023-05-20 09:21:44,17532.1,57
LDD3B6K60N0000235,2023-05-20 09:22:14,2023-05-20 09:22:14,17532.4,57
LDD3B6K60N0000235,2023-05-20 09:22:43,2023-05-20 09:22:43,17532.5,57
LDD3B6K60N0000235,2023-05-20 09:23:14,2023-05-20 09:23:14,17532.8,56
LDD3B6K60N0000235,2023-05-20 09:23:44,2023-05-20 09:23:44,17533.2,56
LDD3B6K60N0000235,2023-05-20 09:24:14,2023-05-20 09:24:14,17533.6,56
LDD3B6K60N0000235,2023-05-20 09:24:44,2023-05-20 09:24:44,17534.0,56
LDD3B6K60N0000235,2023-05-20 09:25:14,2023-05-20 09:25:14,17534.6,55
LDD3B6K60N0000235,2023-05-20 09:25:44,2023-05-20 09:25:44,17535.0,55
LDD3B6K60N0000235,2023-05-20 09:26:14,2023-05-20 09:26:14,17535.4,54
LDD3B6K60N0000235,2023-05-20 09:26:44,2023-05-20 09:26:44,17536.0,54
LDD3B6K60N0000235,2023-05-20 09:27:14,2023-05-20 09:27:14,17536.6,54
LDD3B6K60N0000235,2023-05-20 09:27:44,2023-05-20 09:27:44,17537.2,53
LDD3B6K60N0000235,2023-05-20 09:28:15,2023-05-20 09:28:15,17537.7,53
LDD3B6K60N0000235,2023-05-20 09:28:54,2023-05-20 09:28:54,17538.1,53
LDD3B6K60N0000235,2023-05-20 09:29:14,2023-05-20 09:29:14,17538.7,52
LDD3B6K60N0000235,2023-05-20 09:29:44,2023-05-20 09:29:44,17539.3,52
LDD3B6K60N0000235,2023-05-20 09:30:14,2023-05-20 09:30:14,17539.9,51
LDD3B6K60N0000235,2023-05-20 09:30:44,2023-05-20 09:30:44,17540.5,51
LDD3B6K60N0000235,2023-05-20 09:31:14,2023-05-20 09:31:14,17541.1,50
LDD3B6K60N0000235,2023-05-20 09:31:44,2023-05-20 09:31:44,17541.7,50
LDD3B6K60N0000235,2023-05-20 09:32:13,2023-05-20 09:32:13,17542.3,50
LDD3B6K60N0000235,2023-05-20 09:32:44,2023-05-20 09:32:44,17542.9,50
LDD3B6K60N0000235,2023-05-20 09:33:13,2023-05-20 09:33:13,17543.5,50
LDD3B6K60N0000235,2023-05-20 09:33:44,2023-05-20 09:33:44,17544.1,49
LDD3B6K60N0000235,2023-05-20 09:34:13,2023-05-20 09:34:13,17544.7,49
LDD3B6K60N0000235,2023-05-20 09:34:44,2023-05-20 09:34:44,17545.2,49
LDD3B6K60N0000235,2023-05-20 09:35:14,2023-05-20 09:35:14,17545.6,49
LDD3B6K60N0000235,2023-05-20 09:35:44,2023-05-20 09:35:44,17546.1,48
LDD3B6K60N0000235,2023-05-20 09:36:14,2023-05-20 09:36:14,17546.3,48
LDD3B6K60N0000235,2023-05-20 09:36:44,2023-05-20 09:36:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:37:13,2023-05-20 09:37:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:37:44,2023-05-20 09:37:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:38:13,2023-05-20 09:38:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:38:44,2023-05-20 09:38:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:39:14,2023-05-20 09:39:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:39:44,2023-05-20 09:39:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:40:14,2023-05-20 09:40:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:40:44,2023-05-20 09:40:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:41:14,2023-05-20 09:41:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:41:44,2023-05-20 09:41:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:42:14,2023-05-20 09:42:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:42:44,2023-05-20 09:42:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:43:14,2023-05-20 09:43:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:43:43,2023-05-20 09:43:43,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:44:14,2023-05-20 09:44:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:44:43,2023-05-20 09:44:43,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:45:13,2023-05-20 09:45:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:45:43,2023-05-20 09:45:43,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:46:14,2023-05-20 09:46:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:46:44,2023-05-20 09:46:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:47:14,2023-05-20 09:47:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:47:44,2023-05-20 09:47:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:48:14,2023-05-20 09:48:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:48:44,2023-05-20 09:48:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:49:14,2023-05-20 09:49:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:49:44,2023-05-20 09:49:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:50:14,2023-05-20 09:50:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:50:44,2023-05-20 09:50:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:51:14,2023-05-20 09:51:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:51:44,2023-05-20 09:51:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:52:13,2023-05-20 09:52:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:52:44,2023-05-20 09:52:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:53:13,2023-05-20 09:53:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:53:44,2023-05-20 09:53:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:54:13,2023-05-20 09:54:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:54:44,2023-05-20 09:54:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:55:14,2023-05-20 09:55:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:55:44,2023-05-20 09:55:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:56:14,2023-05-20 09:56:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:56:44,2023-05-20 09:56:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:57:14,2023-05-20 09:57:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:57:44,2023-05-20 09:57:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:58:13,2023-05-20 09:58:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:58:43,2023-05-20 09:58:43,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:59:14,2023-05-20 09:59:14,17546.5,48
LDD3B6K60N0000235,2023-05-20 09:59:44,2023-05-20 09:59:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:00:13,2023-05-20 10:00:13,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:43,2023-05-20 10:52:43,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:44,2023-05-20 10:52:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:44,2023-05-20 10:52:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:44,2023-05-20 10:52:44,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:45,2023-05-20 10:52:45,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:45,2023-05-20 10:52:45,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:45,2023-05-20 10:52:45,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:45,2023-05-20 10:52:45,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:46,2023-05-20 10:52:46,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:46,2023-05-20 10:52:46,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:46,2023-05-20 10:52:46,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:47,2023-05-20 10:52:47,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:47,2023-05-20 10:52:47,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:47,2023-05-20 10:52:47,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:48,2023-05-20 10:52:48,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:48,2023-05-20 10:52:48,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:48,2023-05-20 10:52:48,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:49,2023-05-20 10:52:49,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:49,2023-05-20 10:52:49,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:49,2023-05-20 10:52:49,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:49,2023-05-20 10:52:49,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:50,2023-05-20 10:52:50,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:50,2023-05-20 10:52:50,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:50,2023-05-20 10:52:50,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:51,2023-05-20 10:52:51,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:51,2023-05-20 10:52:51,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:51,2023-05-20 10:52:51,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:52,2023-05-20 10:52:52,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:52,2023-05-20 10:52:52,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:52,2023-05-20 10:52:52,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:52,2023-05-20 10:52:52,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:53,2023-05-20 10:52:53,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:53,2023-05-20 10:52:53,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:53,2023-05-20 10:52:53,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:54,2023-05-20 10:52:54,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:54,2023-05-20 10:52:54,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:54,2023-05-20 10:52:54,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:55,2023-05-20 10:52:55,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:55,2023-05-20 10:52:55,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:55,2023-05-20 10:52:55,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:56,2023-05-20 10:52:56,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:56,2023-05-20 10:52:56,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:56,2023-05-20 10:52:56,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:56,2023-05-20 10:52:56,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:57,2023-05-20 10:52:57,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:57,2023-05-20 10:52:57,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:57,2023-05-20 10:52:57,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:58,2023-05-20 10:52:58,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:58,2023-05-20 10:52:58,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:58,2023-05-20 10:52:58,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:59,2023-05-20 10:52:59,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:59,2023-05-20 10:52:59,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:59,2023-05-20 10:52:59,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:52:59,2023-05-20 10:52:59,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:00,2023-05-20 10:53:00,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:00,2023-05-20 10:53:00,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:00,2023-05-20 10:53:00,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:01,2023-05-20 10:53:01,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:01,2023-05-20 10:53:01,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:01,2023-05-20 10:53:01,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:02,2023-05-20 10:53:02,17546.5,48
LDD3B6K60N0000235,2023-05-20 10:53:02,2023-05-20 10:53:02,17546.5,48
